employee_id,source_employee_id,company_origin,first_name,last_name,full_name,email,department,department_standardized,job_title,manager_id,employment_type,country,jurisdiction,hire_date,source_system,salary_original,currency,pay_frequency,compensation_effective_date,salary_usd_annual,benefits_enrolled,benefits_enrollment_date,source_systems,dedup_method,failed_check,failed_check_description
GT-000489,489,GlobalTech,Susan,Young,Susan Young,susan.young@globaltech.com,Data Science,Data,Financial Analyst,GT-005384,Contractor,Switzerland,,2021-02-25,globaltech_hris,63385,GBP,Bi-Weekly,2024-01-18,2092972.7,True,2024-08-19,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000494,494,GlobalTech,Joseph,Ramos,Joseph Ramos,joseph.ramos@globaltech.com,Legal,Legal,Marketing Specialist,GT-012306,Part-Time,India,,2021-09-03,globaltech_hris,107984,GBP,Bi-Weekly,2023-07-25,3565631.68,True,2020-05-25,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000499,499,GlobalTech,Richard,Burns,Richard Burns,richard.burns@globaltech.com,Communications,Marketing,Senior Product Manager,GT-005316,Part-Time,Sweden,,2018-03-28,globaltech_hris,79591,EUR,Bi-Weekly,2024-01-25,2234915.28,True,2022-05-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000500,500,GlobalTech,Eric,Torres,Eric Torres,eric.torres@globaltech.com,Legal,Legal,Account Executive,GT-009931,Contractor,Ireland,,2023-10-03,globaltech_hris,94071,USD,Bi-Weekly,2023-10-03,2445846.0,True,2020-09-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000518,518,GlobalTech,Samantha,Peterson,Samantha Peterson,samantha.peterson@globaltech.com,Manufacturing,Manufacturing,Financial Analyst,,Part-Time,United Kingdom,,2018-02-19,globaltech_hris,139323,USD,Bi-Weekly,2024-08-26,3622398.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000535,535,GlobalTech,Stephanie,Warren,Stephanie Warren,stephanie.warren@globaltech.com,Manufacturing,Manufacturing,Software Engineer,GT-000609,Contractor,South Korea,,2022-06-15,globaltech_hris,116863,USD,Bi-Weekly,2024-04-13,3038438.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000536,536,GlobalTech,Ronald,Cooper,Ronald Cooper,ronald.cooper@globaltech.com,Operations,Operations,HR Manager,GT-014050,Part-Time,Mexico,,2019-04-02,globaltech_hris,111216,EUR,Bi-Weekly,2023-04-11,3122945.28,True,2020-12-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000552,552,GlobalTech,Sandra,Phillips,Sandra Phillips,sandra.phillips@globaltech.com,Business Development,Sales,Analyst,GT-004627,Contractor,Singapore,,2020-08-05,globaltech_hris,66941,GBP,Bi-Weekly,2024-03-15,2210391.82,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000553,553,GlobalTech,Rebecca,Hunter,Rebecca Hunter,rebecca.hunter@globaltech.com,Strategy,Strategy,Analyst,GT-011963,Full-Time,Netherlands,,2016-09-15,globaltech_hris,"£111,681",GBP,Bi-Weekly,2023-02-15,3687706.62,True,2022-09-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000555,555,GlobalTech,Larry,Knox,Larry Knox,larry.knox@globaltech.com,Product,Product,Data Engineer,GT-001907,Full-Time,Ireland,,2018-03-24,globaltech_hris,131824,EUR,Bi-Weekly,2024-05-26,3701617.92,True,2024-07-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000557,557,GlobalTech,Frank,King,Frank King,frank.king@globaltech.com,Business Development,Sales,Sales Representative,GT-003339,Contractor,Spain,,2023-10-18,globaltech_hris,181660,USD,Monthly,2024-09-23,2179920.0,True,2024-04-30,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000564,564,GlobalTech,Aaron,Garcia,Aaron Garcia,aaron.garcia@globaltech.com,Manufacturing,Manufacturing,Marketing Manager,GT-002261,Full-Time,France,,2017-12-30,globaltech_hris,108917,EUR,Bi-Weekly,2024-08-03,3058389.36,True,2020-07-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000566,566,GlobalTech,Lisa,Martin,Lisa Martin,lisa.martin@globaltech.com,Customer Success,Customer Support,Business Analyst,GT-006083,Contractor,Sweden,,2022-10-28,globaltech_hris,186895,EUR,Bi-Weekly,2024-05-31,5248011.6,True,2021-11-14,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000576,576,GlobalTech,Christine,Nickerson,Christine Nickerson,christine.nickerson@globaltech.com,Communications,Marketing,Marketing Manager,GT-006023,Full-Time,France,,2024-10-27,globaltech_hris,83061,GBP,Bi-Weekly,2024-10-19,2742674.22,True,2021-08-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000580,580,GlobalTech,Michelle,Martin,Michelle Martin,michelle.martin@globaltech.com,Human Resources,Human Resources,Operations Manager,GT-000151,Part-Time,Canada,,2022-12-17,globaltech_hris,172108,USD,Monthly,2024-04-05,2065296.0,True,2021-02-12,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000583,583,GlobalTech,Patrick,Morris,Patrick Morris,patrick.morris@globaltech.com,Sales,Sales,QA Lead,GT-008028,Part-Time,France,,2015-11-23,globaltech_hris,208308,EUR,Bi-Weekly,2024-12-29,5849288.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000584,584,GlobalTech,Charles,Taylor,Charles Taylor,charles.taylor@globaltech.com,Quality Assurance,Engineering,Business Analyst,GT-013799,Contractor,Ireland,,2016-08-19,globaltech_hris,95204,USD,Bi-Weekly,2024-06-18,2475304.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000586,586,GlobalTech,Nicole,Kemp,Nicole Kemp,nicole.kemp@globaltech.com,Manufacturing,Manufacturing,Recruiter,GT-005023,Contractor,Singapore,,2021-01-09,globaltech_hris,129034,EUR,Bi-Weekly,2024-12-26,3623274.72,True,2021-08-15,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000590,590,GlobalTech,Jack,Smith,Jack Smith,jack.smith@globaltech.com,Quality Assurance,Engineering,Financial Analyst,GT-005923,Contractor,South Korea,,2023-04-01,globaltech_hris,134719,USD,Bi-Weekly,2024-03-30,3502694.0,True,2024-05-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000593,593,GlobalTech,Patricia,Reeves,Patricia Reeves,patricia.reeves@globaltech.com,,,Business Analyst,GT-004141,Part-Time,Spain,,2023-01-18,globaltech_hris,89247,USD,Bi-Weekly,2023-12-18,2320422.0,True,2020-10-09,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000599,599,GlobalTech,Karen,Scott,Karen Scott,karen.scott@globaltech.com,Customer Success,Customer Support,Sales Director,GT-011552,Contractor,India,,2015-04-29,globaltech_hris,104023,EUR,Bi-Weekly,2024-06-28,2920965.84,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000605,605,GlobalTech,Nicole,Collins,Nicole Collins,nicole.collins@globaltech.com,Quality Assurance,Engineering,Data Engineer,,Contractor,India,,2017-05-25,globaltech_hris,131972,EUR,Bi-Weekly,2023-02-12,3705773.76,True,2021-04-24,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000608,608,GlobalTech,Amy,Taylor,Amy Taylor,amy.taylor@globaltech.com,Data Science,Data,Controller,,Part-Time,Germany,,2021-04-02,globaltech_hris,114540,EUR,Bi-Weekly,2023-09-25,3216283.2,True,2020-08-01,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000614,614,GlobalTech,William,Harris,William Harris,william.harris@globaltech.com,Engineering,Engineering,Software Engineer,GT-008305,Full-Time,Sweden,,2021-06-15,globaltech_hris,118910,USD,Bi-Weekly,2024-06-01,3091660.0,True,2024-08-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000616,616,GlobalTech,Gregory,Crawford,Gregory Crawford,gregory.crawford@globaltech.com,Quality Assurance,Engineering,Senior Product Manager,,Part-Time,Netherlands,,2021-08-15,globaltech_hris,116936,GBP,Bi-Weekly,2024-12-20,3861226.72,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000618,618,GlobalTech,Ruth,Phillips,Ruth Phillips,ruth.phillips@globaltech.com,Supply Chain,Operations,Business Analyst,GT-008315,Contractor,India,,2024-07-20,globaltech_hris,74590,GBP,Bi-Weekly,2023-01-16,2462961.8,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000619,619,GlobalTech,Pamela,Phillips,Pamela Phillips,pamela.phillips@globaltech.com,Communications,Marketing,Solutions Architect,GT-010000,Full-Time,Ireland,,2019-02-28,globaltech_hris,100718,USD,Bi-Weekly,2023-09-05,2618668.0,True,2024-10-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000628,628,GlobalTech,Brenda,Allen,Brenda Allen,brenda.allen@globaltech.com,Human Resources,Human Resources,Accountant,GT-000732,Full-Time,Japan,,2016-02-18,globaltech_hris,135695,USD,Bi-Weekly,2024-08-27,3528070.0,True,2022-01-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000630,630,GlobalTech,Kevin,Gordon,Kevin Gordon,kevin.gordon@globaltech.com,Product,Product,Product Manager,GT-003856,Part-Time,South Korea,,2015-07-08,globaltech_hris,87118,GBP,Bi-Weekly,2023-07-26,2876636.36,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000632,632,GlobalTech,Samantha,Wright,Samantha Wright,samantha.wright@globaltech.com,Finance,Finance,Marketing Specialist,GT-013272,Contractor,China,,2016-12-05,globaltech_hris,82796,GBP,Bi-Weekly,2023-08-23,2733923.92,True,2023-03-08,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000638,638,GlobalTech,David,Robinson,David Robinson,david.robinson@globaltech.com,Supply Chain,Operations,Recruiter,GT-008818,Full-Time,Italy,,2021-10-25,globaltech_hris,153520,GBP,Monthly,2024-09-05,2339644.8,True,2024-06-19,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000645,645,GlobalTech,Samuel,Anderson,Samuel Anderson,samuel.anderson@globaltech.com,Finance,Finance,Marketing Manager,GT-006249,Part-Time,Hong Kong,,2023-10-11,globaltech_hris,152017,EUR,Bi-Weekly,2024-12-16,4268637.36,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000652,652,GlobalTech,Katherine,Ramos,Katherine Ramos,katherine.ramos@globaltech.com,Human Resources,Human Resources,Operations Manager,GT-000805,Contractor,Australia,,2016-10-19,globaltech_hris,128540,USD,Bi-Weekly,2024-05-12,3342040.0,True,2022-05-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000655,655,GlobalTech,Joseph,Young,Joseph Young,joseph.young@globaltech.com,Manufacturing,Manufacturing,Data Scientist,GT-013987,Contractor,United States,,2017-04-25,globaltech_hris,170591,EUR,Bi-Weekly,2024-09-27,4790195.28,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000658,658,GlobalTech,Gary,Anderson,Gary Anderson,gary.anderson@globaltech.com,Strategy,Strategy,Consultant,GT-001233,Part-Time,Japan,,2015-02-11,globaltech_hris,71444,GBP,Bi-Weekly,2023-11-08,2359080.88,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000662,662,GlobalTech,Carol,Reyes,Carol Reyes,carol.reyes@globaltech.com,DevOps,Engineering,Software Engineer,GT-000328,Full-Time,Singapore,,2018-07-17,globaltech_hris,142861,GBP,Monthly,2023-04-29,2177201.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000667,667,GlobalTech,Robert,Williams,Robert Williams,robert.williams@globaltech.com,Business Development,Sales,Analyst,GT-009581,Full-Time,Ireland,,2021-11-25,globaltech_hris,110740,USD,Bi-Weekly,2024-01-21,2879240.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000672,672,GlobalTech,Larry,Lopez,Larry Lopez,larry.lopez@globaltech.com,DevOps,Engineering,QA Lead,GT-013358,Contractor,India,,2017-03-11,globaltech_hris,136427,USD,Bi-Weekly,2024-09-13,3547102.0,True,2021-06-18,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000678,678,GlobalTech,Cynthia,Parker,Cynthia Parker,cynthia.parker@globaltech.com,Sales,Sales,Recruiter,GT-011443,Part-Time,India,,2015-03-09,globaltech_hris,82429,GBP,Bi-Weekly,2024-11-16,2721805.58,True,2022-03-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000679,679,GlobalTech,Elizabeth,Williams,Elizabeth Williams,elizabeth.williams@globaltech.com,Product,Product,Senior Product Manager,GT-004701,Contractor,Hong Kong,,2023-10-25,globaltech_hris,106902,EUR,Bi-Weekly,2023-04-30,3001808.16,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000685,685,GlobalTech,Sandra,Gonzalez,Sandra Gonzalez,sandra.gonzalez@globaltech.com,Marketing,Marketing,QA Lead,GT-002985,Contractor,Mexico,,2024-06-05,globaltech_hris,172432,USD,Monthly,2024-07-22,2069184.0,True,2022-11-29,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000687,687,GlobalTech,Lisa,Lee,Lisa Lee,lisa.lee@globaltech.com,Engineering,Engineering,Staff Engineer,GT-003474,Full-Time,Switzerland,,2015-01-17,globaltech_hris,79972,GBP,Bi-Weekly,2023-02-06,2640675.44,True,2023-02-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000697,697,GlobalTech,Deborah,Peterson,Deborah Peterson,deborah.peterson@globaltech.com,Communications,Marketing,Senior Software Engineer,GT-002728,Part-Time,Brazil,,2018-11-30,globaltech_hris,191253,USD,Monthly,2024-07-07,2295036.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000707,707,GlobalTech,Christine,Ramirez,Christine Ramirez,christine.ramirez@globaltech.com,Legal,Legal,QA Lead,GT-009258,Contractor,Singapore,,2018-11-03,globaltech_hris,83980,EUR,Bi-Weekly,2024-06-18,2358158.4,True,2020-03-05,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000713,713,GlobalTech,Timothy,Moreno,Timothy Moreno,timothy.moreno@globaltech.com,Quality Assurance,Engineering,Recruiter,GT-002681,Part-Time,United States,,2024-05-17,globaltech_hris,"£94,424",GBP,Bi-Weekly,2024-02-06,3117880.48,True,2024-05-21,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000717,717,GlobalTech,Jennifer,Wright,Jennifer Wright,jennifer.wright@globaltech.com,Marketing,Marketing,Project Manager,GT-005040,Contractor,France,,2018-08-18,globaltech_hris,94480,GBP,Bi-Weekly,2024-08-07,3119729.6,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000726,726,GlobalTech,Benjamin,Jackson,Benjamin Jackson,benjamin.jackson@globaltech.com,Supply Chain,Operations,Controller,GT-012716,Part-Time,Switzerland,,2018-03-08,globaltech_hris,135738,EUR,Bi-Weekly,2023-07-20,3811523.04,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000733,733,GlobalTech,Katherine,Shelton,Katherine Shelton,katherine.shelton@globaltech.com,Strategy,Strategy,Product Manager,GT-007470,Part-Time,Brazil,,2016-09-04,globaltech_hris,98008,GBP,Bi-Weekly,2023-04-26,3236224.16,True,2023-03-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000744,744,GlobalTech,Christine,Jones,Christine Jones,christine.jones@globaltech.com,Communications,Marketing,Systems Administrator,GT-006617,Full-Time,Australia,,2018-10-18,globaltech_hris,120208,EUR,Bi-Weekly,2024-10-12,3375440.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-000756,756,GlobalTech,Nicole,Kennedy,Nicole Kennedy,nicole.kennedy@globaltech.com,Operations,Operations,Sales Director,GT-014701,Part-Time,Italy,,2022-11-17,globaltech_hris,83075,EUR,Bi-Weekly,2023-04-01,2332746.0,True,2022-11-24,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
